transfers	n_species	well	strep_conc	replicate	OD
8	4	G7	16	1	0.041
1	4	G7	16	2	0.046
3	4	G7	16	2	0.041
5	4	G7	16	2	0.044
7	4	G7	16	2	0.04
8	4	G7	16	2	0.042
1	3	G7	64	1	0.917
3	3	G7	64	1	0.324
5	3	G7	64	1	0.339
7	3	G7	64	1	0.329
8	3	G7	64	1	0.313
1	3	G7	64	2	0.993
3	3	G7	64	2	0.324
5	3	G7	64	2	0.334
7	3	G7	64	2	0.323
8	3	G7	64	2	0.298
1	4	G7	64	1	0.040
3	4	G7	64	1	0.043
5	4	G7	64	1	0.042
7	4	G7	64	1	0.042
8	4	G7	64	1	0.044
1	4	G7	64	2	0.042
3	4	G7	64	2	0.041
5	4	G7	64	2	0.042
7	4	G7	64	2	0.04
8	4	G7	64	2	0.04
1	3	G7	256	1	0.987
3	3	G7	256	1	0.315
5	3	G7	256	1	0.317
7	3	G7	256	1	0.317
8	3	G7	256	1	0.304
1	3	G7	256	2	0.979
3	3	G7	256	2	0.317
5	3	G7	256	2	0.326
7	3	G7	256	2	0.32
8	3	G7	256	2	0.338
1	4	G7	256	1	0.043
3	4	G7	256	1	0.041
5	4	G7	256	1	0.041
7	4	G7	256	1	0.038
8	4	G7	256	1	0.039
1	4	G7	256	2	0.040
3	4	G7	256	2	0.046
5	4	G7	256	2	0.04
7	4	G7	256	2	0.043
8	4	G7	256	2	0.042
1	3	G8	0	1	0.791
3	3	G8	0	1	0.332
5	3	G8	0	1	0.316
7	3	G8	0	1	0.328
8	3	G8	0	1	0.289
1	3	G8	0	2	0.871
3	3	G8	0	2	0.312
5	3	G8	0	2	0.317
7	3	G8	0	2	0.312
8	3	G8	0	2	0.282
1	4	G8	0	1	0.043
3	4	G8	0	1	0.046
5	4	G8	0	1	0.042
7	4	G8	0	1	0.043
8	4	G8	0	1	0.044
1	4	G8	0	2	0.041
3	4	G8	0	2	0.040
5	4	G8	0	2	0.04
7	4	G8	0	2	0.041
8	4	G8	0	2	0.043
1	3	G8	16	1	0.848
3	3	G8	16	1	0.313
5	3	G8	16	1	0.307
7	3	G8	16	1	0.278
8	3	G8	16	1	0.262
1	3	G8	16	2	0.968
3	3	G8	16	2	0.318
5	3	G8	16	2	0.31
7	3	G8	16	2	0.32
8	3	G8	16	2	0.273
1	4	G8	16	1	0.041
3	4	G8	16	1	0.042
5	4	G8	16	1	0.048
7	4	G8	16	1	0.042
8	4	G8	16	1	0.041
1	4	G8	16	2	0.048
3	4	G8	16	2	0.044
5	4	G8	16	2	0.043
7	4	G8	16	2	0.041
8	4	G8	16	2	0.04
1	3	G8	64	1	0.928
3	3	G8	64	1	0.326
5	3	G8	64	1	0.339
7	3	G8	64	1	0.323
8	3	G8	64	1	0.31
1	3	G8	64	2	0.992
3	3	G8	64	2	0.333
5	3	G8	64	2	0.332
7	3	G8	64	2	0.325
8	3	G8	64	2	0.28
1	4	G8	64	1	0.042
3	4	G8	64	1	0.043
5	4	G8	64	1	0.043
7	4	G8	64	1	0.043
8	4	G8	64	1	0.046
1	4	G8	64	2	0.044
3	4	G8	64	2	0.042
5	4	G8	64	2	0.041
7	4	G8	64	2	0.04
8	4	G8	64	2	0.042
1	3	G8	256	1	1.021
3	3	G8	256	1	0.339
5	3	G8	256	1	0.317
7	3	G8	256	1	0.349
8	3	G8	256	1	0.329
1	3	G8	256	2	0.978
3	3	G8	256	2	0.326
5	3	G8	256	2	0.334
7	3	G8	256	2	0.358
8	3	G8	256	2	0.364
1	4	G8	256	1	0.043
3	4	G8	256	1	0.042
5	4	G8	256	1	0.044
7	4	G8	256	1	0.039
8	4	G8	256	1	0.042
1	4	G8	256	2	0.044
3	4	G8	256	2	0.046
5	4	G8	256	2	0.043
7	4	G8	256	2	0.044
8	4	G8	256	2	0.043
1	3	G9	0	1	0.958
3	3	G9	0	1	0.330
5	3	G9	0	1	0.318
7	3	G9	0	1	0.334
8	3	G9	0	1	0.297
1	3	G9	0	2	0.919
3	3	G9	0	2	0.306
5	3	G9	0	2	0.318
7	3	G9	0	2	0.306
8	3	G9	0	2	0.278
1	4	G9	0	1	0.042
3	4	G9	0	1	0.045
5	4	G9	0	1	0.041
7	4	G9	0	1	0.043
8	4	G9	0	1	0.044
1	4	G9	0	2	0.039
3	4	G9	0	2	0.040
5	4	G9	0	2	0.04
7	4	G9	0	2	0.041
8	4	G9	0	2	0.042
1	3	G9	16	1	1.042
3	3	G9	16	1	0.301
5	3	G9	16	1	0.305
7	3	G9	16	1	0.31
8	3	G9	16	1	0.28
1	3	G9	16	2	1.035
3	3	G9	16	2	0.319
5	3	G9	16	2	0.313
7	3	G9	16	2	0.303
8	3	G9	16	2	0.239
1	4	G9	16	1	0.042
3	4	G9	16	1	0.041
5	4	G9	16	1	0.046
7	4	G9	16	1	0.043
8	4	G9	16	1	0.041
1	4	G9	16	2	0.049
3	4	G9	16	2	0.043
5	4	G9	16	2	0.043
7	4	G9	16	2	0.042
8	4	G9	16	2	0.046
1	3	G9	64	1	1.024
3	3	G9	64	1	0.303
5	3	G9	64	1	0.314
7	3	G9	64	1	0.308
8	3	G9	64	1	0.279
1	3	G9	64	2	0.958
3	3	G9	64	2	0.305
5	3	G9	64	2	0.304
7	3	G9	64	2	0.287
8	3	G9	64	2	0.279
1	4	G9	64	1	0.039
3	4	G9	64	1	0.044
5	4	G9	64	1	0.041
7	4	G9	64	1	0.043
8	4	G9	64	1	0.047
1	4	G9	64	2	0.043
3	4	G9	64	2	0.043
5	4	G9	64	2	0.042
7	4	G9	64	2	0.04
8	4	G9	64	2	0.041
1	3	G9	256	1	0.967
3	3	G9	256	1	0.272
5	3	G9	256	1	0.264
7	3	G9	256	1	0.295
8	3	G9	256	1	0.257
1	3	G9	256	2	0.997
3	3	G9	256	2	0.270
5	3	G9	256	2	0.272
7	3	G9	256	2	0.296
8	3	G9	256	2	0.309
1	4	G9	256	1	0.045
3	4	G9	256	1	0.042
5	4	G9	256	1	0.042
7	4	G9	256	1	0.04
8	4	G9	256	1	0.043
1	4	G9	256	2	0.042
3	4	G9	256	2	0.052
5	4	G9	256	2	0.041
7	4	G9	256	2	0.043
8	4	G9	256	2	0.043
1	3	H1	0	1	0.866
3	3	H1	0	1	0.404
5	3	H1	0	1	0.393
7	3	H1	0	1	0.406
8	3	H1	0	1	0.35
1	3	H1	0	2	0.973
3	3	H1	0	2	0.364
5	3	H1	0	2	0.377
7	3	H1	0	2	0.358
8	3	H1	0	2	0.381
1	4	H1	0	1	0.810
3	4	H1	0	1	0.290
5	4	H1	0	1	0.29
7	4	H1	0	1	0.278
8	4	H1	0	1	0.291
1	4	H1	0	2	0.039
3	4	H1	0	2	0.039
5	4	H1	0	2	0.037
7	4	H1	0	2	0.04
8	4	H1	0	2	0.04
1	3	H1	16	1	0.701
3	3	H1	16	1	0.275
5	3	H1	16	1	0.285
7	3	H1	16	1	0.253
8	3	H1	16	1	0.278
1	3	H1	16	2	0.713
3	3	H1	16	2	0.263
5	3	H1	16	2	0.266
7	3	H1	16	2	0.27
8	3	H1	16	2	0.26
1	4	H1	16	1	0.041
3	4	H1	16	1	0.039
5	4	H1	16	1	0.044
7	4	H1	16	1	0.044
8	4	H1	16	1	0.041
1	4	H1	16	2	0.043
3	4	H1	16	2	0.041
5	4	H1	16	2	0.043
7	4	H1	16	2	0.04
8	4	H1	16	2	0.038
1	3	H1	64	1	0.744
3	3	H1	64	1	0.307
5	3	H1	64	1	0.278
7	3	H1	64	1	0.28
8	3	H1	64	1	0.253
1	3	H1	64	2	0.769
3	3	H1	64	2	0.291
5	3	H1	64	2	0.286
7	3	H1	64	2	0.268
8	3	H1	64	2	0.256
1	4	H1	64	1	0.041
3	4	H1	64	1	0.045
5	4	H1	64	1	0.039
7	4	H1	64	1	0.044
8	4	H1	64	1	0.045
1	4	H1	64	2	0.041
3	4	H1	64	2	0.040
5	4	H1	64	2	0.042
7	4	H1	64	2	0.04
8	4	H1	64	2	0.039
1	3	H1	256	1	0.808
3	3	H1	256	1	0.246
5	3	H1	256	1	0.232
7	3	H1	256	1	0.23
8	3	H1	256	1	0.211
1	3	H1	256	2	0.785
3	3	H1	256	2	0.232
5	3	H1	256	2	0.247
7	3	H1	256	2	0.22
8	3	H1	256	2	0.229
1	4	H1	256	1	0.678
3	4	H1	256	1	0.216
5	4	H1	256	1	0.217
7	4	H1	256	1	0.214
8	4	H1	256	1	0.21
1	4	H1	256	2	0.040
3	4	H1	256	2	0.044
5	4	H1	256	2	0.04
7	4	H1	256	2	0.042
8	4	H1	256	2	0.043
1	3	H10	0	1	0.685
3	3	H10	0	1	0.380
5	3	H10	0	1	0.387
7	3	H10	0	1	0.385
8	3	H10	0	1	0.361
1	3	H10	0	2	0.650
3	3	H10	0	2	0.274
5	3	H10	0	2	0.278
7	3	H10	0	2	0.283
8	3	H10	0	2	0.262
1	4	H10	0	1	0.701
3	4	H10	0	1	0.264
5	4	H10	0	1	0.291
7	4	H10	0	1	0.251
8	4	H10	0	1	0.278
1	4	H10	0	2	0.039
3	4	H10	0	2	0.039
5	4	H10	0	2	0.04
7	4	H10	0	2	0.04
8	4	H10	0	2	0.042
1	3	H10	16	1	0.674
3	3	H10	16	1	0.284
5	3	H10	16	1	0.277
7	3	H10	16	1	0.26
8	3	H10	16	1	0.266
1	3	H10	16	2	0.757
3	3	H10	16	2	0.299
5	3	H10	16	2	0.258
7	3	H10	16	2	0.284
8	3	H10	16	2	0.251
1	4	H10	16	1	0.044
3	4	H10	16	1	0.039
5	4	H10	16	1	0.042
7	4	H10	16	1	0.043
8	4	H10	16	1	0.042
1	4	H10	16	2	0.043
3	4	H10	16	2	0.043
5	4	H10	16	2	0.041
7	4	H10	16	2	0.04
8	4	H10	16	2	0.041
1	3	H10	64	1	0.638
3	3	H10	64	1	0.288
5	3	H10	64	1	0.274
7	3	H10	64	1	0.274
8	3	H10	64	1	0.258
1	3	H10	64	2	0.582
3	3	H10	64	2	0.271
5	3	H10	64	2	0.251
7	3	H10	64	2	0.269
8	3	H10	64	2	0.255
1	4	H10	64	1	0.041
3	4	H10	64	1	0.047
5	4	H10	64	1	0.04
7	4	H10	64	1	0.045
8	4	H10	64	1	0.046
1	4	H10	64	2	0.041
3	4	H10	64	2	0.042
5	4	H10	64	2	0.042
7	4	H10	64	2	0.04
8	4	H10	64	2	0.041
1	3	H10	256	1	0.651
3	3	H10	256	1	0.285
5	3	H10	256	1	0.263
7	3	H10	256	1	0.281
8	3	H10	256	1	0.249
1	3	H10	256	2	0.669
3	3	H10	256	2	0.263
5	3	H10	256	2	0.273
7	3	H10	256	2	0.28
8	3	H10	256	2	0.268
1	4	H10	256	1	0.045
3	4	H10	256	1	0.041
5	4	H10	256	1	0.042
7	4	H10	256	1	0.04
8	4	H10	256	1	0.04
1	4	H10	256	2	0.044
3	4	H10	256	2	0.046
5	4	H10	256	2	0.04
7	4	H10	256	2	0.042
8	4	H10	256	2	0.045
1	3	H11	0	1	0.655
3	3	H11	0	1	0.271
5	3	H11	0	1	0.281
7	3	H11	0	1	0.265
8	3	H11	0	1	0.263
1	3	H11	0	2	0.656
3	3	H11	0	2	0.227
5	3	H11	0	2	0.248
7	3	H11	0	2	0.285
8	3	H11	0	2	0.226
1	4	H11	0	1	0.575
3	4	H11	0	1	0.276
5	4	H11	0	1	0.265
7	4	H11	0	1	0.229
8	4	H11	0	1	0.259
1	4	H11	0	2	0.041
3	4	H11	0	2	0.039
5	4	H11	0	2	0.039
7	4	H11	0	2	0.039
8	4	H11	0	2	0.041
1	3	H11	16	1	0.852
3	3	H11	16	1	0.345
5	3	H11	16	1	0.331
7	3	H11	16	1	0.359
8	3	H11	16	1	0.331
1	3	H11	16	2	0.777
3	3	H11	16	2	0.339
5	3	H11	16	2	0.316
7	3	H11	16	2	0.332
8	3	H11	16	2	0.278
1	4	H11	16	1	0.041
3	4	H11	16	1	0.041
5	4	H11	16	1	0.042
7	4	H11	16	1	0.041
8	4	H11	16	1	0.039
1	4	H11	16	2	0.046
3	4	H11	16	2	0.044
5	4	H11	16	2	0.041
7	4	H11	16	2	0.04
8	4	H11	16	2	0.04
1	3	H11	64	1	0.634
3	3	H11	64	1	0.321
5	3	H11	64	1	0.352
7	3	H11	64	1	0.348
8	3	H11	64	1	0.324
1	3	H11	64	2	0.758
3	3	H11	64	2	0.328
5	3	H11	64	2	0.34
7	3	H11	64	2	0.336
8	3	H11	64	2	0.289
1	4	H11	64	1	0.040
3	4	H11	64	1	0.045
5	4	H11	64	1	0.04
7	4	H11	64	1	0.044
8	4	H11	64	1	0.044
1	4	H11	64	2	0.042
3	4	H11	64	2	0.043
5	4	H11	64	2	0.042
7	4	H11	64	2	0.042
8	4	H11	64	2	0.04
1	3	H11	256	1	0.806
3	3	H11	256	1	0.314
5	3	H11	256	1	0.29
7	3	H11	256	1	0.335
8	3	H11	256	1	0.299
1	3	H11	256	2	0.767
3	3	H11	256	2	0.289
5	3	H11	256	2	0.341
7	3	H11	256	2	0.327
8	3	H11	256	2	0.282
1	4	H11	256	1	0.044
3	4	H11	256	1	0.041
5	4	H11	256	1	0.042
7	4	H11	256	1	0.038
8	4	H11	256	1	0.041
1	4	H11	256	2	0.040
3	4	H11	256	2	0.046
5	4	H11	256	2	0.041
7	4	H11	256	2	0.043
8	4	H11	256	2	0.044
1	3	H12	0	1	0.777
3	3	H12	0	1	0.326
5	3	H12	0	1	0.324
7	3	H12	0	1	0.319
8	3	H12	0	1	0.278
1	3	H12	0	2	0.646
3	3	H12	0	2	0.348
5	3	H12	0	2	0.349
7	3	H12	0	2	0.337
8	3	H12	0	2	0.327
1	4	H12	0	1	0.577
3	4	H12	0	1	0.276
5	4	H12	0	1	0.275
7	4	H12	0	1	0.264
8	4	H12	0	1	0.267
1	4	H12	0	2	0.039
3	4	H12	0	2	0.044
5	4	H12	0	2	0.041
7	4	H12	0	2	0.041
8	4	H12	0	2	0.043
1	3	H12	16	1	0.773
3	3	H12	16	1	0.319
5	3	H12	16	1	0.345
7	3	H12	16	1	0.33
8	3	H12	16	1	0.338
1	3	H12	16	2	0.777
3	3	H12	16	2	0.326
5	3	H12	16	2	0.303
7	3	H12	16	2	0.339
8	3	H12	16	2	0.281
1	4	H12	16	1	0.039
3	4	H12	16	1	0.044
5	4	H12	16	1	0.046
7	4	H12	16	1	0.042
8	4	H12	16	1	0.038
1	4	H12	16	2	0.043
3	4	H12	16	2	0.059
5	4	H12	16	2	0.043
7	4	H12	16	2	0.044
8	4	H12	16	2	0.039
1	3	H12	64	1	0.767
3	3	H12	64	1	0.359
5	3	H12	64	1	0.325
7	3	H12	64	1	0.345
8	3	H12	64	1	0.32
1	3	H12	64	2	0.723
3	3	H12	64	2	0.343
5	3	H12	64	2	0.374
7	3	H12	64	2	0.328
8	3	H12	64	2	0.333
1	4	H12	64	1	0.041
3	4	H12	64	1	0.047
5	4	H12	64	1	0.045
7	4	H12	64	1	0.043
8	4	H12	64	1	0.044
1	4	H12	64	2	0.043
3	4	H12	64	2	0.048
5	4	H12	64	2	0.044
7	4	H12	64	2	0.041
8	4	H12	64	2	0.043
1	3	H12	256	1	0.789
3	3	H12	256	1	0.364
5	3	H12	256	1	0.352
7	3	H12	256	1	0.359
8	3	H12	256	1	0.326
1	3	H12	256	2	0.753
3	3	H12	256	2	0.337
5	3	H12	256	2	0.359
7	3	H12	256	2	0.346
8	3	H12	256	2	0.353
1	4	H12	256	1	0.044
3	4	H12	256	1	0.039
5	4	H12	256	1	0.048
7	4	H12	256	1	0.039
8	4	H12	256	1	0.041
1	4	H12	256	2	0.043
3	4	H12	256	2	0.048
5	4	H12	256	2	0.045
7	4	H12	256	2	0.044
8	4	H12	256	2	0.043
1	3	H2	0	1	0.774
3	3	H2	0	1	0.391
5	3	H2	0	1	0.39
7	3	H2	0	1	0.4
8	3	H2	0	1	0.364
1	3	H2	0	2	0.777
3	3	H2	0	2	0.351
5	3	H2	0	2	0.393
7	3	H2	0	2	0.356
8	3	H2	0	2	0.353
1	4	H2	0	1	0.878
3	4	H2	0	1	0.289
5	4	H2	0	1	0.295
7	4	H2	0	1	0.275
8	4	H2	0	1	0.291
1	4	H2	0	2	0.041
3	4	H2	0	2	0.041
5	4	H2	0	2	0.038
7	4	H2	0	2	0.04
8	4	H2	0	2	0.043
1	3	H2	16	1	0.597
3	3	H2	16	1	0.289
5	3	H2	16	1	0.276
7	3	H2	16	1	0.275
8	3	H2	16	1	0.265
1	3	H2	16	2	0.636
3	3	H2	16	2	0.279
5	3	H2	16	2	0.277
7	3	H2	16	2	0.276
8	3	H2	16	2	0.248
1	4	H2	16	1	0.041
3	4	H2	16	1	0.040
5	4	H2	16	1	0.042
7	4	H2	16	1	0.043
8	4	H2	16	1	0.041
1	4	H2	16	2	0.044
3	4	H2	16	2	0.042
5	4	H2	16	2	0.04
7	4	H2	16	2	0.039
8	4	H2	16	2	0.038
1	3	H2	64	1	0.603
3	3	H2	64	1	0.287
5	3	H2	64	1	0.266
7	3	H2	64	1	0.267
8	3	H2	64	1	0.26
1	3	H2	64	2	0.710
3	3	H2	64	2	0.290
5	3	H2	64	2	0.277
7	3	H2	64	2	0.256
8	3	H2	64	2	0.249
1	4	H2	64	1	0.038
3	4	H2	64	1	0.052
5	4	H2	64	1	0.039
7	4	H2	64	1	0.042
8	4	H2	64	1	0.043
1	4	H2	64	2	0.041
3	4	H2	64	2	0.038
5	4	H2	64	2	0.042
7	4	H2	64	2	0.039
8	4	H2	64	2	0.04
1	3	H2	256	1	0.697
3	3	H2	256	1	0.285
5	3	H2	256	1	0.271
7	3	H2	256	1	0.274
8	3	H2	256	1	0.239
1	3	H2	256	2	0.679
3	3	H2	256	2	0.274
5	3	H2	256	2	0.296
7	3	H2	256	2	0.275
8	3	H2	256	2	0.275
1	4	H2	256	1	0.711
3	4	H2	256	1	0.214
5	4	H2	256	1	0.219
7	4	H2	256	1	0.221
8	4	H2	256	1	0.201
1	4	H2	256	2	0.040
3	4	H2	256	2	0.052
5	4	H2	256	2	0.04
7	4	H2	256	2	0.042
8	4	H2	256	2	0.041
1	3	H3	0	1	1.215
3	3	H3	0	1	0.418
5	3	H3	0	1	0.395
7	3	H3	0	1	0.383
8	3	H3	0	1	0.382
1	3	H3	0	2	0.785
3	3	H3	0	2	0.357
5	3	H3	0	2	0.4
7	3	H3	0	2	0.389
8	3	H3	0	2	0.353
1	4	H3	0	1	0.537
3	4	H3	0	1	0.285
5	4	H3	0	1	0.331
7	4	H3	0	1	0.313
8	4	H3	0	1	0.325
1	4	H3	0	2	0.043
3	4	H3	0	2	0.042
5	4	H3	0	2	0.038
7	4	H3	0	2	0.04
8	4	H3	0	2	0.041
1	3	H3	16	1	0.761
3	3	H3	16	1	0.275
5	3	H3	16	1	0.29
7	3	H3	16	1	0.281
8	3	H3	16	1	0.28
1	3	H3	16	2	0.713
3	3	H3	16	2	0.295
5	3	H3	16	2	0.276
7	3	H3	16	2	0.284
8	3	H3	16	2	0.258
1	4	H3	16	1	0.042
3	4	H3	16	1	0.039
5	4	H3	16	1	0.042
7	4	H3	16	1	0.043
8	4	H3	16	1	0.042
1	4	H3	16	2	0.044
3	4	H3	16	2	0.043
5	4	H3	16	2	0.041
7	4	H3	16	2	0.041
8	4	H3	16	2	0.04
1	3	H3	64	1	0.657
3	3	H3	64	1	0.312
5	3	H3	64	1	0.272
7	3	H3	64	1	0.286
8	3	H3	64	1	0.276
1	3	H3	64	2	0.777
3	3	H3	64	2	0.291
5	3	H3	64	2	0.292
7	3	H3	64	2	0.266
8	3	H3	64	2	0.265
1	4	H3	64	1	0.039
3	4	H3	64	1	0.044
5	4	H3	64	1	0.04
7	4	H3	64	1	0.041
8	4	H3	64	1	0.044
1	4	H3	64	2	0.041
3	4	H3	64	2	0.040
5	4	H3	64	2	0.041
7	4	H3	64	2	0.041
8	4	H3	64	2	0.039
1	3	H3	256	1	0.806
3	3	H3	256	1	0.240
5	3	H3	256	1	0.234
7	3	H3	256	1	0.234
8	3	H3	256	1	0.218
1	3	H3	256	2	0.743
3	3	H3	256	2	0.277
5	3	H3	256	2	0.276
7	3	H3	256	2	0.272
8	3	H3	256	2	0.279
1	4	H3	256	1	0.042
3	4	H3	256	1	0.044
5	4	H3	256	1	0.04
7	4	H3	256	1	0.038
8	4	H3	256	1	0.04
1	4	H3	256	2	0.041
3	4	H3	256	2	0.058
5	4	H3	256	2	0.04
7	4	H3	256	2	0.043
8	4	H3	256	2	0.043
1	3	H4	0	1	0.887
3	3	H4	0	1	0.405
5	3	H4	0	1	0.391
7	3	H4	0	1	0.388
8	3	H4	0	1	0.37
1	3	H4	0	2	1.075
3	3	H4	0	2	0.375
5	3	H4	0	2	0.399
7	3	H4	0	2	0.39
8	3	H4	0	2	0.37
1	4	H4	0	1	0.464
3	4	H4	0	1	0.297
5	4	H4	0	1	0.33
7	4	H4	0	1	0.313
8	4	H4	0	1	0.321
1	4	H4	0	2	0.041
3	4	H4	0	2	0.040
5	4	H4	0	2	0.039
7	4	H4	0	2	0.04
8	4	H4	0	2	0.041
1	3	H4	16	1	0.553
3	3	H4	16	1	0.269
5	3	H4	16	1	0.277
7	3	H4	16	1	0.273
8	3	H4	16	1	0.272
1	3	H4	16	2	0.595
3	3	H4	16	2	0.289
5	3	H4	16	2	0.268
7	3	H4	16	2	0.28
8	3	H4	16	2	0.248
1	4	H4	16	1	0.041
3	4	H4	16	1	0.040
5	4	H4	16	1	0.041
7	4	H4	16	1	0.042
8	4	H4	16	1	0.04
1	4	H4	16	2	0.044
3	4	H4	16	2	0.043
5	4	H4	16	2	0.042
7	4	H4	16	2	0.04
8	4	H4	16	2	0.039
1	3	H4	64	1	0.594
3	3	H4	64	1	0.283
5	3	H4	64	1	0.196
7	3	H4	64	1	0.25
8	3	H4	64	1	0.234
1	3	H4	64	2	0.710
3	3	H4	64	2	0.290
5	3	H4	64	2	0.278
7	3	H4	64	2	0.222
8	3	H4	64	2	0.228
1	4	H4	64	1	0.041
3	4	H4	64	1	0.042
5	4	H4	64	1	0.042
7	4	H4	64	1	0.042
8	4	H4	64	1	0.043
1	4	H4	64	2	0.042
3	4	H4	64	2	0.042
5	4	H4	64	2	0.042
7	4	H4	64	2	0.04
8	4	H4	64	2	0.041
1	3	H4	256	1	0.735
3	3	H4	256	1	0.299
5	3	H4	256	1	0.274
7	3	H4	256	1	0.284
8	3	H4	256	1	0.242
1	3	H4	256	2	0.727
3	3	H4	256	2	0.286
5	3	H4	256	2	0.286
7	3	H4	256	2	0.274
8	3	H4	256	2	0.273
1	4	H4	256	1	0.043
3	4	H4	256	1	0.040
5	4	H4	256	1	0.042
7	4	H4	256	1	0.039
8	4	H4	256	1	0.041
1	4	H4	256	2	0.039
3	4	H4	256	2	0.046
5	4	H4	256	2	0.041
7	4	H4	256	2	0.044
8	4	H4	256	2	0.041
1	3	H5	0	1	1.093
3	3	H5	0	1	0.359
5	3	H5	0	1	0.342
7	3	H5	0	1	0.337
8	3	H5	0	1	0.324
1	3	H5	0	2	0.813
3	3	H5	0	2	0.332
5	3	H5	0	2	0.363
7	3	H5	0	2	0.34
8	3	H5	0	2	0.327
1	4	H5	0	1	0.736
3	4	H5	0	1	0.266
5	4	H5	0	1	0.269
7	4	H5	0	1	0.263
8	4	H5	0	1	0.267
1	4	H5	0	2	0.041
3	4	H5	0	2	0.039
5	4	H5	0	2	0.039
7	4	H5	0	2	0.039
8	4	H5	0	2	0.04
1	3	H5	16	1	0.700
3	3	H5	16	1	0.336
5	3	H5	16	1	0.338
7	3	H5	16	1	0.347
8	3	H5	16	1	0.337
1	3	H5	16	2	0.824
3	3	H5	16	2	0.343
5	3	H5	16	2	0.356
7	3	H5	16	2	0.363
8	3	H5	16	2	0.313
1	4	H5	16	1	0.041
3	4	H5	16	1	0.038
5	4	H5	16	1	0.042
7	4	H5	16	1	0.041
8	4	H5	16	1	0.042
1	4	H5	16	2	0.044
3	4	H5	16	2	0.039
5	4	H5	16	2	0.04
7	4	H5	16	2	0.041
8	4	H5	16	2	0.041
1	3	H5	64	1	0.762
3	3	H5	64	1	0.329
5	3	H5	64	1	0.345
7	3	H5	64	1	0.349
8	3	H5	64	1	0.328
1	3	H5	64	2	0.863
3	3	H5	64	2	0.269
5	3	H5	64	2	0.333
7	3	H5	64	2	0.296
8	3	H5	64	2	0.296
1	4	H5	64	1	0.040
3	4	H5	64	1	0.269
5	4	H5	64	1	0.26
7	4	H5	64	1	0.262
8	4	H5	64	1	0.237
1	4	H5	64	2	0.040
3	4	H5	64	2	0.039
5	4	H5	64	2	0.04
7	4	H5	64	2	0.039
8	4	H5	64	2	0.039
1	3	H5	256	1	0.855
3	3	H5	256	1	0.299
5	3	H5	256	1	0.314
7	3	H5	256	1	0.354
8	3	H5	256	1	0.292
1	3	H5	256	2	0.922
3	3	H5	256	2	0.320
5	3	H5	256	2	0.333
7	3	H5	256	2	0.325
8	3	H5	256	2	0.342
1	4	H5	256	1	0.042
3	4	H5	256	1	0.042
5	4	H5	256	1	0.039
7	4	H5	256	1	0.038
8	4	H5	256	1	0.039
1	4	H5	256	2	0.041
3	4	H5	256	2	0.045
5	4	H5	256	2	0.038
7	4	H5	256	2	0.042
8	4	H5	256	2	0.042
1	3	H6	0	1	0.734
3	3	H6	0	1	0.278
5	3	H6	0	1	0.278
7	3	H6	0	1	0.279
8	3	H6	0	1	0.259
1	3	H6	0	2	0.637
3	3	H6	0	2	0.326
5	3	H6	0	2	0.351
7	3	H6	0	2	0.344
8	3	H6	0	2	0.333
1	4	H6	0	1	0.723
3	4	H6	0	1	0.279
5	4	H6	0	1	0.278
7	4	H6	0	1	0.259
8	4	H6	0	1	0.266
1	4	H6	0	2	0.041
3	4	H6	0	2	0.039
5	4	H6	0	2	0.04
7	4	H6	0	2	0.04
8	4	H6	0	2	0.044
1	3	H6	16	1	0.658
3	3	H6	16	1	0.278
5	3	H6	16	1	0.334
7	3	H6	16	1	0.347
8	3	H6	16	1	0.338
1	3	H6	16	2	1.036
3	3	H6	16	2	0.322
5	3	H6	16	2	0.347
7	3	H6	16	2	0.369
8	3	H6	16	2	0.306
1	4	H6	16	1	0.043
3	4	H6	16	1	0.040
5	4	H6	16	1	0.043
7	4	H6	16	1	0.044
8	4	H6	16	1	0.041
1	4	H6	16	2	0.045
3	4	H6	16	2	0.041
5	4	H6	16	2	0.042
7	4	H6	16	2	0.041
8	4	H6	16	2	0.04
1	3	H6	64	1	0.639
3	3	H6	64	1	0.334
5	3	H6	64	1	0.356
7	3	H6	64	1	0.341
8	3	H6	64	1	0.32
1	3	H6	64	2	0.748
3	3	H6	64	2	0.322
5	3	H6	64	2	0.353
7	3	H6	64	2	0.333
8	3	H6	64	2	0.324
1	4	H6	64	1	0.039
3	4	H6	64	1	0.044
5	4	H6	64	1	0.041
7	4	H6	64	1	0.042
8	4	H6	64	1	0.043
1	4	H6	64	2	0.042
3	4	H6	64	2	0.042
5	4	H6	64	2	0.043
7	4	H6	64	2	0.04
8	4	H6	64	2	0.041
1	3	H6	256	1	0.766
3	3	H6	256	1	0.328
5	3	H6	256	1	0.342
7	3	H6	256	1	0.358
8	3	H6	256	1	0.322
1	3	H6	256	2	0.781
3	3	H6	256	2	0.338
5	3	H6	256	2	0.347
7	3	H6	256	2	0.344
8	3	H6	256	2	0.338
1	4	H6	256	1	0.042
3	4	H6	256	1	0.042
5	4	H6	256	1	0.042
7	4	H6	256	1	0.039
8	4	H6	256	1	0.041
1	4	H6	256	2	0.040
3	4	H6	256	2	0.047
5	4	H6	256	2	0.041
7	4	H6	256	2	0.043
8	4	H6	256	2	0.044
1	3	H7	0	1	0.944
3	3	H7	0	1	0.372
5	3	H7	0	1	0.348
7	3	H7	0	1	0.36
8	3	H7	0	1	0.331
