plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	mumax	K	alpha	lambda	r2
bioscreen_strep_01	2	187	2	ANC_1287	1024	NA	0.08287540091217582	0.010872136964657128	0.16713305709622686	0.1139926937720583	14.973215565164136	0.4704125957421409
bioscreen_strep_01	2	188	3	ANC_1287	1024	NA	0.0836714487407945	0.24362319290901138	0.08604101765715272	9.726154420058876	0.24514931003387164	0.9527414742554868
bioscreen_strep_01	2	189	4	ANC_1287	1024	NA	0.08336622866301303	0.26670347738464156	0.08602357906335051	14.99997983343897	0.030061320143122842	0.9652925402028093
bioscreen_strep_01	1	19	4	ANC_1977	0	NA	0.08425125160959847	0.9999998022227965	0.7204499797937308	0.8380619897696036	9.776679007768891	0.9955485413385835
bioscreen_strep_01	2	190	5	ANC_1287	1024	NA	0.08327329649556219	0.156750349151771	0.08648028038720097	14.999982839960824	0.030029489900134584	0.8551530189847507
bioscreen_strep_01	2	191	1	ANC_1896	1024	NA	0.08412408840710252	0.03286308212635345	0.09187606471253748	14.999811971078575	0.03014710046102684	0.9610843292154474
bioscreen_strep_01	2	192	2	ANC_1896	1024	NA	0.08517267086625543	0.028163748058120767	0.09275331111198981	14.99998369714123	0.030037410717593273	0.9609311712183335
bioscreen_strep_01	2	193	3	ANC_1896	1024	NA	0.08537580141671501	0.033658581882649224	0.09594908964338136	14.999572847897479	0.030209452475596858	0.9748704617013979
bioscreen_strep_01	2	194	4	ANC_1896	1024	NA	0.08667329556773971	0.05439792088496597	0.09726119899019288	14.999991991977401	0.030008753468644764	0.975619566413145
bioscreen_strep_01	2	195	5	ANC_1896	1024	NA	0.08625457301734195	0.0452137367329611	0.09603025704014535	14.999966092132887	0.03006083987424076	0.9795884630985174
bioscreen_strep_01	2	196	1	ANC_1977	1024	NA	0.08560151803243812	0.04759890193177999	0.09816175831247088	14.999999434128265	0.030005564044731155	0.9763642436427875
bioscreen_strep_01	2	197	2	ANC_1977	1024	NA	0.08865974809212673	0.059983740416416284	0.09684303160543202	0.10000067529818607	0.030034223735460844	0.8961342548204848
bioscreen_strep_01	2	198	3	ANC_1977	1024	NA	0.0861015567781748	0.05383798724629158	0.09643721532380023	14.999989602084995	0.030012220588384056	0.9688518778131577
bioscreen_strep_01	2	199	4	ANC_1977	1024	NA	0.08533275258333235	0.04732235576747465	0.09840976374229105	14.999392581275307	0.030159599602448316	0.9823087698584473
bioscreen_strep_01	1	2	2	ANC_0403	0	NA	0.08484039198345673	0.7458240576779899	0.40117738277410087	1.3608778260595795	10.114063445108352	0.9932118881509031
bioscreen_strep_01	1	20	5	ANC_1977	0	NA	0.0843834825092294	0.9999999432905273	0.7430919287097656	0.8078838149019248	9.847499107386673	0.9986088086679412
bioscreen_strep_01	2	200	5	ANC_1977	1024	NA	0.08475682362993366	0.010000131059355264	0.12401067237889148	14.99999181030321	0.030029098805507443	0.9834555200555998
bioscreen_strep_01	1	21	1	ANC_0403	4	NA	0.08503682719624155	0.9999998408818134	0.37318735224245775	0.8908704547002324	14.106244094583968	0.9948682369163191
bioscreen_strep_01	1	22	2	ANC_0403	4	NA	0.08395200553297133	0.9017581511922551	0.37673222714156296	0.90154272772899	13.723007058021668	0.9939875897043436
bioscreen_strep_01	1	23	3	ANC_0403	4	NA	0.08358046230125785	0.8183666215332006	0.386535975025521	0.9367591605926231	13.09413555485033	0.9943642150850456
bioscreen_strep_01	1	24	4	ANC_0403	4	NA	0.08552098584941059	0.9999998350030694	0.3874944375477043	0.5653668885082064	14.40460434956101	0.9933514836379386
