sample	evo_hist	strainID	target_f
4_p11_A07	anc	HAMBI_1977	0.1
4_p11_A08	anc	HAMBI_0403	0.7
4_p11_A08	anc	HAMBI_1287	0.1
4_p11_A08	evo	HAMBI_1896	0.1
4_p11_A08	evo	HAMBI_1977	0.1
4_p11_A09	anc	HAMBI_0403	0.7
4_p11_A09	evo	HAMBI_1287	0.1
4_p11_A09	anc	HAMBI_1896	0.1
4_p11_A09	anc	HAMBI_1977	0.1
4_p11_A10	anc	HAMBI_0403	0.7
4_p11_A10	evo	HAMBI_1287	0.1
4_p11_A10	anc	HAMBI_1896	0.1
4_p11_A10	evo	HAMBI_1977	0.1
4_p11_A11	anc	HAMBI_0403	0.7
4_p11_A11	evo	HAMBI_1287	0.1
4_p11_A11	evo	HAMBI_1896	0.1
4_p11_A11	anc	HAMBI_1977	0.1
4_p11_A12	anc	HAMBI_0403	0.7
4_p11_A12	evo	HAMBI_1287	0.1
4_p11_A12	evo	HAMBI_1896	0.1
4_p11_A12	evo	HAMBI_1977	0.1
4_p11_B01			
4_p11_B01			
4_p11_B01			
4_p11_B01			
4_p11_B02			
4_p11_B02			
4_p11_B02			
4_p11_B02			
4_p11_B03			
4_p11_B03			
4_p11_B03			
4_p11_B03			
4_p11_B04			
4_p11_B04			
4_p11_B04			
4_p11_B04			
4_p11_B05	evo	HAMBI_0403	0.7
4_p11_B05	anc	HAMBI_1287	0.1
4_p11_B05	anc	HAMBI_1896	0.1
4_p11_B05	anc	HAMBI_1977	0.1
4_p11_B06	evo	HAMBI_0403	0.7
4_p11_B06	anc	HAMBI_1287	0.1
4_p11_B06	anc	HAMBI_1896	0.1
4_p11_B06	evo	HAMBI_1977	0.1
4_p11_B07	evo	HAMBI_0403	0.7
4_p11_B07	anc	HAMBI_1287	0.1
4_p11_B07	evo	HAMBI_1896	0.1
4_p11_B07	anc	HAMBI_1977	0.1
4_p11_B08	evo	HAMBI_0403	0.7
4_p11_B08	anc	HAMBI_1287	0.1
4_p11_B08	evo	HAMBI_1896	0.1
4_p11_B08	evo	HAMBI_1977	0.1
4_p11_B09	evo	HAMBI_0403	0.7
4_p11_B09	evo	HAMBI_1287	0.1
4_p11_B09	anc	HAMBI_1896	0.1
4_p11_B09	anc	HAMBI_1977	0.1
4_p11_B10	evo	HAMBI_0403	0.7
4_p11_B10	evo	HAMBI_1287	0.1
4_p11_B10	anc	HAMBI_1896	0.1
4_p11_B10	evo	HAMBI_1977	0.1
4_p11_B11	evo	HAMBI_0403	0.7
4_p11_B11	evo	HAMBI_1287	0.1
4_p11_B11	evo	HAMBI_1896	0.1
4_p11_B11	anc	HAMBI_1977	0.1
4_p11_B12	evo	HAMBI_0403	0.7
4_p11_B12	evo	HAMBI_1287	0.1
4_p11_B12	evo	HAMBI_1896	0.1
4_p11_B12	evo	HAMBI_1977	0.1
4_p11_C01	anc	HAMBI_0403	0.1
4_p11_C01	evo	HAMBI_1287	0.1
4_p11_C01	anc	HAMBI_1896	0.7
4_p11_C01	anc	HAMBI_1977	0.1
4_p11_C02	anc	HAMBI_0403	0.1
4_p11_C02	evo	HAMBI_1287	0.1
4_p11_C02	anc	HAMBI_1896	0.7
4_p11_C02	evo	HAMBI_1977	0.1
4_p11_C03	anc	HAMBI_0403	0.1
4_p11_C03	evo	HAMBI_1287	0.1
4_p11_C03	evo	HAMBI_1896	0.7
4_p11_C03	anc	HAMBI_1977	0.1
4_p11_C04	anc	HAMBI_0403	0.1
4_p11_C04	evo	HAMBI_1287	0.1
4_p11_C04	evo	HAMBI_1896	0.7
4_p11_C04	evo	HAMBI_1977	0.1
4_p11_C05	anc	HAMBI_0403	0.1
4_p11_C05	anc	HAMBI_1287	0.7
4_p11_C05	anc	HAMBI_1896	0.1
4_p11_C05	anc	HAMBI_1977	0.1
4_p11_C06	anc	HAMBI_0403	0.1
4_p11_C06	anc	HAMBI_1287	0.7
4_p11_C06	anc	HAMBI_1896	0.1
4_p11_C06	evo	HAMBI_1977	0.1
4_p11_C07	anc	HAMBI_0403	0.1
4_p11_C07	anc	HAMBI_1287	0.7
4_p11_C07	evo	HAMBI_1896	0.1
4_p11_C07	anc	HAMBI_1977	0.1
4_p11_C08	anc	HAMBI_0403	0.1
4_p11_C08	anc	HAMBI_1287	0.7
4_p11_C08	evo	HAMBI_1896	0.1
4_p11_C08	evo	HAMBI_1977	0.1
4_p11_C09	anc	HAMBI_0403	0.1
4_p11_C09	evo	HAMBI_1287	0.7
4_p11_C09	anc	HAMBI_1896	0.1
4_p11_C09	anc	HAMBI_1977	0.1
4_p11_C10	anc	HAMBI_0403	0.1
4_p11_C10	evo	HAMBI_1287	0.7
4_p11_C10	anc	HAMBI_1896	0.1
4_p11_C10	evo	HAMBI_1977	0.1
4_p11_C11	anc	HAMBI_0403	0.1
4_p11_C11	evo	HAMBI_1287	0.7
4_p11_C11	evo	HAMBI_1896	0.1
4_p11_C11	anc	HAMBI_1977	0.1
4_p11_C12	anc	HAMBI_0403	0.1
4_p11_C12	evo	HAMBI_1287	0.7
4_p11_C12	evo	HAMBI_1896	0.1
4_p11_C12	evo	HAMBI_1977	0.1
4_p11_D01	evo	HAMBI_0403	0.1
4_p11_D01	evo	HAMBI_1287	0.1
4_p11_D01	anc	HAMBI_1896	0.7
4_p11_D01	anc	HAMBI_1977	0.1
4_p11_D02	evo	HAMBI_0403	0.1
4_p11_D02	evo	HAMBI_1287	0.1
4_p11_D02	anc	HAMBI_1896	0.7
4_p11_D02	evo	HAMBI_1977	0.1
4_p11_D03	evo	HAMBI_0403	0.1
4_p11_D03	evo	HAMBI_1287	0.1
4_p11_D03	evo	HAMBI_1896	0.7
4_p11_D03	anc	HAMBI_1977	0.1
4_p11_D04	evo	HAMBI_0403	0.1
4_p11_D04	evo	HAMBI_1287	0.1
4_p11_D04	evo	HAMBI_1896	0.7
4_p11_D04	evo	HAMBI_1977	0.1
4_p11_D05	evo	HAMBI_0403	0.1
4_p11_D05	anc	HAMBI_1287	0.7
4_p11_D05	anc	HAMBI_1896	0.1
4_p11_D05	anc	HAMBI_1977	0.1
4_p11_D06	evo	HAMBI_0403	0.1
4_p11_D06	anc	HAMBI_1287	0.7
4_p11_D06	anc	HAMBI_1896	0.1
4_p11_D06	evo	HAMBI_1977	0.1
4_p11_D07	evo	HAMBI_0403	0.1
4_p11_D07	anc	HAMBI_1287	0.7
4_p11_D07	evo	HAMBI_1896	0.1
4_p11_D07	anc	HAMBI_1977	0.1
4_p11_D08	evo	HAMBI_0403	0.1
4_p11_D08	anc	HAMBI_1287	0.7
4_p11_D08	evo	HAMBI_1896	0.1
4_p11_D08	evo	HAMBI_1977	0.1
4_p11_D09	evo	HAMBI_0403	0.1
4_p11_D09	evo	HAMBI_1287	0.7
4_p11_D09	anc	HAMBI_1896	0.1
4_p11_D09	anc	HAMBI_1977	0.1
4_p11_D10	evo	HAMBI_0403	0.1
4_p11_D10	evo	HAMBI_1287	0.7
4_p11_D10	anc	HAMBI_1896	0.1
4_p11_D10	evo	HAMBI_1977	0.1
4_p11_D11	evo	HAMBI_0403	0.1
4_p11_D11	evo	HAMBI_1287	0.7
4_p11_D11	evo	HAMBI_1896	0.1
4_p11_D11	anc	HAMBI_1977	0.1
4_p11_D12	evo	HAMBI_0403	0.1
4_p11_D12	evo	HAMBI_1287	0.7
4_p11_D12	evo	HAMBI_1896	0.1
4_p11_D12	evo	HAMBI_1977	0.1
4_p11_E01	anc	HAMBI_0403	0.1
4_p11_E01	anc	HAMBI_1287	0.1
4_p11_E01	anc	HAMBI_1896	0.1
4_p11_E01	anc	HAMBI_1977	0.7
4_p11_E02	anc	HAMBI_0403	0.1
4_p11_E02	anc	HAMBI_1287	0.1
4_p11_E02	anc	HAMBI_1896	0.1
4_p11_E02	evo	HAMBI_1977	0.7
4_p11_E03	anc	HAMBI_0403	0.1
4_p11_E03	anc	HAMBI_1287	0.1
4_p11_E03	evo	HAMBI_1896	0.1
4_p11_E03	anc	HAMBI_1977	0.7
4_p11_E04	anc	HAMBI_0403	0.1
4_p11_E04	anc	HAMBI_1287	0.1
4_p11_E04	evo	HAMBI_1896	0.1
4_p11_E04	evo	HAMBI_1977	0.7
4_p11_E05	anc	HAMBI_0403	0.1
4_p11_E05	anc	HAMBI_1287	0.1
4_p11_E05	anc	HAMBI_1896	0.7
4_p11_E05	anc	HAMBI_1977	0.1
4_p11_E06	anc	HAMBI_0403	0.1
4_p11_E06	anc	HAMBI_1287	0.1
4_p11_E06	anc	HAMBI_1896	0.7
4_p11_E06	evo	HAMBI_1977	0.1
4_p11_E07	anc	HAMBI_0403	0.1
4_p11_E07	anc	HAMBI_1287	0.1
4_p11_E07	evo	HAMBI_1896	0.7
4_p11_E07	anc	HAMBI_1977	0.1
4_p11_E08	anc	HAMBI_0403	0.1
4_p11_E08	anc	HAMBI_1287	0.1
4_p11_E08	evo	HAMBI_1896	0.7
4_p11_E08	evo	HAMBI_1977	0.1
4_p11_E09	anc	HAMBI_0403	0.1
4_p11_E09	evo	HAMBI_1287	0.1
4_p11_E09	anc	HAMBI_1896	0.1
4_p11_E09	anc	HAMBI_1977	0.7
4_p11_E10	anc	HAMBI_0403	0.1
4_p11_E10	evo	HAMBI_1287	0.1
4_p11_E10	anc	HAMBI_1896	0.1
4_p11_E10	evo	HAMBI_1977	0.7
4_p11_E11	anc	HAMBI_0403	0.1
4_p11_E11	evo	HAMBI_1287	0.1
4_p11_E11	evo	HAMBI_1896	0.1
4_p11_E11	anc	HAMBI_1977	0.7
4_p11_E12	anc	HAMBI_0403	0.1
4_p11_E12	evo	HAMBI_1287	0.1
4_p11_E12	evo	HAMBI_1896	0.1
4_p11_E12	evo	HAMBI_1977	0.7
4_p11_F01	evo	HAMBI_0403	0.1
4_p11_F01	anc	HAMBI_1287	0.1
4_p11_F01	anc	HAMBI_1896	0.1
4_p11_F01	anc	HAMBI_1977	0.7
4_p11_F02	evo	HAMBI_0403	0.1
4_p11_F02	anc	HAMBI_1287	0.1
4_p11_F02	anc	HAMBI_1896	0.1
4_p11_F02	evo	HAMBI_1977	0.7
4_p11_F03	evo	HAMBI_0403	0.1
4_p11_F03	anc	HAMBI_1287	0.1
4_p11_F03	evo	HAMBI_1896	0.1
4_p11_F03	anc	HAMBI_1977	0.7
4_p11_F04	evo	HAMBI_0403	0.1
4_p11_F04	anc	HAMBI_1287	0.1
4_p11_F04	evo	HAMBI_1896	0.1
4_p11_F04	evo	HAMBI_1977	0.7
4_p11_F05	evo	HAMBI_0403	0.1
4_p11_F05	anc	HAMBI_1287	0.1
4_p11_F05	anc	HAMBI_1896	0.7
4_p11_F05	anc	HAMBI_1977	0.1
4_p11_F06	evo	HAMBI_0403	0.1
4_p11_F06	anc	HAMBI_1287	0.1
4_p11_F06	anc	HAMBI_1896	0.7
4_p11_F06	evo	HAMBI_1977	0.1
4_p11_F07	evo	HAMBI_0403	0.1
4_p11_F07	anc	HAMBI_1287	0.1
4_p11_F07	evo	HAMBI_1896	0.7
4_p11_F07	anc	HAMBI_1977	0.1
4_p11_F08	evo	HAMBI_0403	0.1
4_p11_F08	anc	HAMBI_1287	0.1
4_p11_F08	evo	HAMBI_1896	0.7
4_p11_F08	evo	HAMBI_1977	0.1
4_p11_F09	evo	HAMBI_0403	0.1
4_p11_F09	evo	HAMBI_1287	0.1
4_p11_F09	anc	HAMBI_1896	0.1
4_p11_F09	anc	HAMBI_1977	0.7
4_p11_F10	evo	HAMBI_0403	0.1
4_p11_F10	evo	HAMBI_1287	0.1
4_p11_F10	anc	HAMBI_1896	0.1
4_p11_F10	evo	HAMBI_1977	0.7
4_p11_F11	evo	HAMBI_0403	0.1
4_p11_F11	evo	HAMBI_1287	0.1
4_p11_F11	evo	HAMBI_1896	0.1
4_p11_F11	anc	HAMBI_1977	0.7
4_p11_F12	evo	HAMBI_0403	0.1
4_p11_F12	evo	HAMBI_1287	0.1
4_p11_F12	evo	HAMBI_1896	0.1
4_p11_F12	evo	HAMBI_1977	0.7
4_p11_G01			
4_p11_G01			
4_p11_G01			
4_p11_G01			
4_p11_G02			
4_p11_G02			
4_p11_G02			
4_p11_G02			
4_p11_G03			
4_p11_G03			
4_p11_G03			
4_p11_G03			
4_p11_G04			
4_p11_G04			
4_p11_G04			
4_p11_G04			
4_p11_G05			
4_p11_G05			
4_p11_G05			
4_p11_G05			
4_p11_G06			
4_p11_G06			
4_p11_G06			
4_p11_G06			
4_p11_G07			
4_p11_G07			
4_p11_G07			
4_p11_G07			
4_p11_G08			
4_p11_G08			
4_p11_G08			
4_p11_G08			
4_p11_G09			
4_p11_G09			
4_p11_G09			
4_p11_G09			
4_p11_G10			
4_p11_G10			
4_p11_G10			
4_p11_G10			
4_p11_G11			
4_p11_G11			
4_p11_G11			
4_p11_G11			
4_p11_G12			
4_p11_G12			
4_p11_G12			
4_p11_G12			
4_p11_H01			
4_p11_H01			
4_p11_H01			
4_p11_H01			
4_p11_H02			
4_p11_H02			
4_p11_H02			
4_p11_H02			
4_p11_H03			
4_p11_H03			
4_p11_H03			
4_p11_H03			
4_p11_H04			
4_p11_H04			
4_p11_H04			
4_p11_H04			
4_p11_H05			
4_p11_H05			
4_p11_H05			
4_p11_H05			
4_p11_H06			
4_p11_H06			
4_p11_H06			
4_p11_H06			
4_p11_H07			
4_p11_H07			
4_p11_H07			
4_p11_H07			
4_p11_H08			
4_p11_H08			
4_p11_H08			
4_p11_H08			
4_p11_H09			
4_p11_H09			
4_p11_H09			
4_p11_H09			
4_p11_H10			
4_p11_H10			
4_p11_H10			
4_p11_H10			
4_p11_H11			
4_p11_H11			
4_p11_H11			
4_p11_H11			
4_p11_H12			
4_p11_H12			
4_p11_H12			
4_p11_H12			
4_p12_A01			
4_p12_A01			
4_p12_A01			
4_p12_A01			
4_p12_A02			
4_p12_A02			
4_p12_A02			
4_p12_A02			
4_p12_A03			
4_p12_A03			
4_p12_A03			
4_p12_A03			
4_p12_A04			
4_p12_A04			
4_p12_A04			
4_p12_A04			
4_p12_A05	anc	HAMBI_0403	0.7
4_p12_A05	anc	HAMBI_1287	0.1
4_p12_A05	anc	HAMBI_1896	0.1
4_p12_A05	anc	HAMBI_1977	0.1
4_p12_A06	anc	HAMBI_0403	0.7
4_p12_A06	anc	HAMBI_1287	0.1
4_p12_A06	anc	HAMBI_1896	0.1
4_p12_A06	evo	HAMBI_1977	0.1
4_p12_A07	anc	HAMBI_0403	0.7
4_p12_A07	anc	HAMBI_1287	0.1
4_p12_A07	evo	HAMBI_1896	0.1
4_p12_A07	anc	HAMBI_1977	0.1
4_p12_A08	anc	HAMBI_0403	0.7
4_p12_A08	anc	HAMBI_1287	0.1
4_p12_A08	evo	HAMBI_1896	0.1
4_p12_A08	evo	HAMBI_1977	0.1
4_p12_A09	anc	HAMBI_0403	0.7
4_p12_A09	evo	HAMBI_1287	0.1
4_p12_A09	anc	HAMBI_1896	0.1
4_p12_A09	anc	HAMBI_1977	0.1
4_p12_A10	anc	HAMBI_0403	0.7
4_p12_A10	evo	HAMBI_1287	0.1
4_p12_A10	anc	HAMBI_1896	0.1
4_p12_A10	evo	HAMBI_1977	0.1
4_p12_A11	anc	HAMBI_0403	0.7
4_p12_A11	evo	HAMBI_1287	0.1
4_p12_A11	evo	HAMBI_1896	0.1
4_p12_A11	anc	HAMBI_1977	0.1
4_p12_A12	anc	HAMBI_0403	0.7
4_p12_A12	evo	HAMBI_1287	0.1
4_p12_A12	evo	HAMBI_1896	0.1
4_p12_A12	evo	HAMBI_1977	0.1
4_p12_B01			
4_p12_B01			
4_p12_B01			
4_p12_B01			
4_p12_B02			
4_p12_B02			
4_p12_B02			
4_p12_B02			
4_p12_B03			
4_p12_B03			
4_p12_B03			
4_p12_B03			
4_p12_B04			
4_p12_B04			
4_p12_B04			
4_p12_B04			
4_p12_B05	evo	HAMBI_0403	0.7
4_p12_B05	anc	HAMBI_1287	0.1
4_p12_B05	anc	HAMBI_1896	0.1
4_p12_B05	anc	HAMBI_1977	0.1
4_p12_B06	evo	HAMBI_0403	0.7
4_p12_B06	anc	HAMBI_1287	0.1
4_p12_B06	anc	HAMBI_1896	0.1
4_p12_B06	evo	HAMBI_1977	0.1
4_p12_B07	evo	HAMBI_0403	0.7
4_p12_B07	anc	HAMBI_1287	0.1
4_p12_B07	evo	HAMBI_1896	0.1
4_p12_B07	anc	HAMBI_1977	0.1
4_p12_B08	evo	HAMBI_0403	0.7
4_p12_B08	anc	HAMBI_1287	0.1
4_p12_B08	evo	HAMBI_1896	0.1
4_p12_B08	evo	HAMBI_1977	0.1
4_p12_B09	evo	HAMBI_0403	0.7
4_p12_B09	evo	HAMBI_1287	0.1
4_p12_B09	anc	HAMBI_1896	0.1
4_p12_B09	anc	HAMBI_1977	0.1
4_p12_B10	evo	HAMBI_0403	0.7
4_p12_B10	evo	HAMBI_1287	0.1
4_p12_B10	anc	HAMBI_1896	0.1
4_p12_B10	evo	HAMBI_1977	0.1
4_p12_B11	evo	HAMBI_0403	0.7
4_p12_B11	evo	HAMBI_1287	0.1
4_p12_B11	evo	HAMBI_1896	0.1
4_p12_B11	anc	HAMBI_1977	0.1
4_p12_B12	evo	HAMBI_0403	0.7
4_p12_B12	evo	HAMBI_1287	0.1
4_p12_B12	evo	HAMBI_1896	0.1
4_p12_B12	evo	HAMBI_1977	0.1
4_p12_C01	anc	HAMBI_0403	0.1
4_p12_C01	evo	HAMBI_1287	0.1
4_p12_C01	anc	HAMBI_1896	0.7
4_p12_C01	anc	HAMBI_1977	0.1
4_p12_C02	anc	HAMBI_0403	0.1
4_p12_C02	evo	HAMBI_1287	0.1
4_p12_C02	anc	HAMBI_1896	0.7
4_p12_C02	evo	HAMBI_1977	0.1
4_p12_C03	anc	HAMBI_0403	0.1
4_p12_C03	evo	HAMBI_1287	0.1
4_p12_C03	evo	HAMBI_1896	0.7
4_p12_C03	anc	HAMBI_1977	0.1
4_p12_C04	anc	HAMBI_0403	0.1
4_p12_C04	evo	HAMBI_1287	0.1
4_p12_C04	evo	HAMBI_1896	0.7
4_p12_C04	evo	HAMBI_1977	0.1
4_p12_C05	anc	HAMBI_0403	0.1
4_p12_C05	anc	HAMBI_1287	0.7
4_p12_C05	anc	HAMBI_1896	0.1
4_p12_C05	anc	HAMBI_1977	0.1
4_p12_C06	anc	HAMBI_0403	0.1
4_p12_C06	anc	HAMBI_1287	0.7
4_p12_C06	anc	HAMBI_1896	0.1
4_p12_C06	evo	HAMBI_1977	0.1
4_p12_C07	anc	HAMBI_0403	0.1
4_p12_C07	anc	HAMBI_1287	0.7
4_p12_C07	evo	HAMBI_1896	0.1
4_p12_C07	anc	HAMBI_1977	0.1
4_p12_C08	anc	HAMBI_0403	0.1
4_p12_C08	anc	HAMBI_1287	0.7
4_p12_C08	evo	HAMBI_1896	0.1
4_p12_C08	evo	HAMBI_1977	0.1
4_p12_C09	anc	HAMBI_0403	0.1
4_p12_C09	evo	HAMBI_1287	0.7
4_p12_C09	anc	HAMBI_1896	0.1
4_p12_C09	anc	HAMBI_1977	0.1
4_p12_C10	anc	HAMBI_0403	0.1
4_p12_C10	evo	HAMBI_1287	0.7
4_p12_C10	anc	HAMBI_1896	0.1
4_p12_C10	evo	HAMBI_1977	0.1
4_p12_C11	anc	HAMBI_0403	0.1
4_p12_C11	evo	HAMBI_1287	0.7
4_p12_C11	evo	HAMBI_1896	0.1
4_p12_C11	anc	HAMBI_1977	0.1
4_p12_C12	anc	HAMBI_0403	0.1
4_p12_C12	evo	HAMBI_1287	0.7
4_p12_C12	evo	HAMBI_1896	0.1
4_p12_C12	evo	HAMBI_1977	0.1
4_p12_D01	evo	HAMBI_0403	0.1
4_p12_D01	evo	HAMBI_1287	0.1
4_p12_D01	anc	HAMBI_1896	0.7
4_p12_D01	anc	HAMBI_1977	0.1
4_p12_D02	evo	HAMBI_0403	0.1
4_p12_D02	evo	HAMBI_1287	0.1
4_p12_D02	anc	HAMBI_1896	0.7
4_p12_D02	evo	HAMBI_1977	0.1
4_p12_D03	evo	HAMBI_0403	0.1
4_p12_D03	evo	HAMBI_1287	0.1
4_p12_D03	evo	HAMBI_1896	0.7
4_p12_D03	anc	HAMBI_1977	0.1
4_p12_D04	evo	HAMBI_0403	0.1
4_p12_D04	evo	HAMBI_1287	0.1
4_p12_D04	evo	HAMBI_1896	0.7
4_p12_D04	evo	HAMBI_1977	0.1
4_p12_D05	evo	HAMBI_0403	0.1
4_p12_D05	anc	HAMBI_1287	0.7
4_p12_D05	anc	HAMBI_1896	0.1
4_p12_D05	anc	HAMBI_1977	0.1
4_p12_D06	evo	HAMBI_0403	0.1
4_p12_D06	anc	HAMBI_1287	0.7
4_p12_D06	anc	HAMBI_1896	0.1
4_p12_D06	evo	HAMBI_1977	0.1
4_p12_D07	evo	HAMBI_0403	0.1
4_p12_D07	anc	HAMBI_1287	0.7
4_p12_D07	evo	HAMBI_1896	0.1
4_p12_D07	anc	HAMBI_1977	0.1
4_p12_D08	evo	HAMBI_0403	0.1
4_p12_D08	anc	HAMBI_1287	0.7
4_p12_D08	evo	HAMBI_1896	0.1
4_p12_D08	evo	HAMBI_1977	0.1
4_p12_D09	evo	HAMBI_0403	0.1
4_p12_D09	evo	HAMBI_1287	0.7
4_p12_D09	anc	HAMBI_1896	0.1
4_p12_D09	anc	HAMBI_1977	0.1
4_p12_D10	evo	HAMBI_0403	0.1
4_p12_D10	evo	HAMBI_1287	0.7
4_p12_D10	anc	HAMBI_1896	0.1
4_p12_D10	evo	HAMBI_1977	0.1
4_p12_D11	evo	HAMBI_0403	0.1
4_p12_D11	evo	HAMBI_1287	0.7
4_p12_D11	evo	HAMBI_1896	0.1
4_p12_D11	anc	HAMBI_1977	0.1
4_p12_D12	evo	HAMBI_0403	0.1
4_p12_D12	evo	HAMBI_1287	0.7
4_p12_D12	evo	HAMBI_1896	0.1
4_p12_D12	evo	HAMBI_1977	0.1
4_p12_E01	anc	HAMBI_0403	0.1
4_p12_E01	anc	HAMBI_1287	0.1
4_p12_E01	anc	HAMBI_1896	0.1
4_p12_E01	anc	HAMBI_1977	0.7
4_p12_E02	anc	HAMBI_0403	0.1
4_p12_E02	anc	HAMBI_1287	0.1
4_p12_E02	anc	HAMBI_1896	0.1
4_p12_E02	evo	HAMBI_1977	0.7
4_p12_E03	anc	HAMBI_0403	0.1
4_p12_E03	anc	HAMBI_1287	0.1
4_p12_E03	evo	HAMBI_1896	0.1
4_p12_E03	anc	HAMBI_1977	0.7
4_p12_E04	anc	HAMBI_0403	0.1
4_p12_E04	anc	HAMBI_1287	0.1
4_p12_E04	evo	HAMBI_1896	0.1
4_p12_E04	evo	HAMBI_1977	0.7
4_p12_E05	anc	HAMBI_0403	0.1
4_p12_E05	anc	HAMBI_1287	0.1
4_p12_E05	anc	HAMBI_1896	0.7
4_p12_E05	anc	HAMBI_1977	0.1
4_p12_E06	anc	HAMBI_0403	0.1
4_p12_E06	anc	HAMBI_1287	0.1
4_p12_E06	anc	HAMBI_1896	0.7
4_p12_E06	evo	HAMBI_1977	0.1
4_p12_E07	anc	HAMBI_0403	0.1
4_p12_E07	anc	HAMBI_1287	0.1
4_p12_E07	evo	HAMBI_1896	0.7
4_p12_E07	anc	HAMBI_1977	0.1
4_p12_E08	anc	HAMBI_0403	0.1
4_p12_E08	anc	HAMBI_1287	0.1
4_p12_E08	evo	HAMBI_1896	0.7
4_p12_E08	evo	HAMBI_1977	0.1
4_p12_E09	anc	HAMBI_0403	0.1
4_p12_E09	evo	HAMBI_1287	0.1
4_p12_E09	anc	HAMBI_1896	0.1
4_p12_E09	anc	HAMBI_1977	0.7
4_p12_E10	anc	HAMBI_0403	0.1
4_p12_E10	evo	HAMBI_1287	0.1
4_p12_E10	anc	HAMBI_1896	0.1
4_p12_E10	evo	HAMBI_1977	0.7
4_p12_E11	anc	HAMBI_0403	0.1
4_p12_E11	evo	HAMBI_1287	0.1
4_p12_E11	evo	HAMBI_1896	0.1
4_p12_E11	anc	HAMBI_1977	0.7
4_p12_E12	anc	HAMBI_0403	0.1
4_p12_E12	evo	HAMBI_1287	0.1
4_p12_E12	evo	HAMBI_1896	0.1
4_p12_E12	evo	HAMBI_1977	0.7
4_p12_F01	evo	HAMBI_0403	0.1
4_p12_F01	anc	HAMBI_1287	0.1
4_p12_F01	anc	HAMBI_1896	0.1
4_p12_F01	anc	HAMBI_1977	0.7
4_p12_F02	evo	HAMBI_0403	0.1
4_p12_F02	anc	HAMBI_1287	0.1
4_p12_F02	anc	HAMBI_1896	0.1
4_p12_F02	evo	HAMBI_1977	0.7
4_p12_F03	evo	HAMBI_0403	0.1
4_p12_F03	anc	HAMBI_1287	0.1
4_p12_F03	evo	HAMBI_1896	0.1
4_p12_F03	anc	HAMBI_1977	0.7
4_p12_F04	evo	HAMBI_0403	0.1
4_p12_F04	anc	HAMBI_1287	0.1
4_p12_F04	evo	HAMBI_1896	0.1
4_p12_F04	evo	HAMBI_1977	0.7
4_p12_F05	evo	HAMBI_0403	0.1
4_p12_F05	anc	HAMBI_1287	0.1
4_p12_F05	anc	HAMBI_1896	0.7
4_p12_F05	anc	HAMBI_1977	0.1
4_p12_F06	evo	HAMBI_0403	0.1
4_p12_F06	anc	HAMBI_1287	0.1
4_p12_F06	anc	HAMBI_1896	0.7
4_p12_F06	evo	HAMBI_1977	0.1
4_p12_F07	evo	HAMBI_0403	0.1
4_p12_F07	anc	HAMBI_1287	0.1
4_p12_F07	evo	HAMBI_1896	0.7
4_p12_F07	anc	HAMBI_1977	0.1
4_p12_F08	evo	HAMBI_0403	0.1
4_p12_F08	anc	HAMBI_1287	0.1
4_p12_F08	evo	HAMBI_1896	0.7
4_p12_F08	evo	HAMBI_1977	0.1
4_p12_F09	evo	HAMBI_0403	0.1
4_p12_F09	evo	HAMBI_1287	0.1
4_p12_F09	anc	HAMBI_1896	0.1
4_p12_F09	anc	HAMBI_1977	0.7
4_p12_F10	evo	HAMBI_0403	0.1
4_p12_F10	evo	HAMBI_1287	0.1
4_p12_F10	anc	HAMBI_1896	0.1
4_p12_F10	evo	HAMBI_1977	0.7
4_p12_F11	evo	HAMBI_0403	0.1
4_p12_F11	evo	HAMBI_1287	0.1
4_p12_F11	evo	HAMBI_1896	0.1
4_p12_F11	anc	HAMBI_1977	0.7
4_p12_F12	evo	HAMBI_0403	0.1
4_p12_F12	evo	HAMBI_1287	0.1
4_p12_F12	evo	HAMBI_1896	0.1
4_p12_F12	evo	HAMBI_1977	0.7
4_p12_G01			
4_p12_G01			
4_p12_G01			
4_p12_G01			
4_p12_G02			
4_p12_G02			
4_p12_G02			
4_p12_G02			
4_p12_G03			
4_p12_G03			
4_p12_G03			
4_p12_G03			
4_p12_G04			
4_p12_G04			
4_p12_G04			
4_p12_G04			
4_p12_G05			
4_p12_G05			
4_p12_G05			
4_p12_G05			
4_p12_G06			
4_p12_G06			
4_p12_G06			
4_p12_G06			
4_p12_G07			
4_p12_G07			
4_p12_G07			
4_p12_G07			
4_p12_G08			
4_p12_G08			
4_p12_G08			
4_p12_G08			
4_p12_G09			
4_p12_G09			
4_p12_G09			
4_p12_G09			
4_p12_G10			
4_p12_G10			
4_p12_G10			
4_p12_G10			
4_p12_G11			
4_p12_G11			
4_p12_G11			
4_p12_G11			
4_p12_G12			
4_p12_G12			
4_p12_G12			
4_p12_G12			
4_p12_H01			
4_p12_H01			
4_p12_H01			
4_p12_H01			
4_p12_H02			
4_p12_H02			
4_p12_H02			
4_p12_H02			
4_p12_H03			
4_p12_H03			
4_p12_H03			
4_p12_H03			
4_p12_H04			
4_p12_H04			
4_p12_H04			
4_p12_H04			
4_p12_H05			
4_p12_H05			
4_p12_H05			
4_p12_H05			
4_p12_H06			
4_p12_H06			
4_p12_H06			
4_p12_H06			
4_p12_H07			
